,utcTime,frame,keplerianPeriodMillis,semiMajorAxis,eccentricity,inclination,rightAscensionAscendingNode,argumentPeriapsis,meanAnomaly
1257,2026-01-05T06:08:59.783Z,EME2000,6371093.403270676,7427944.685259395,0.00025851456178970297,1.5533911098638986,6.275599433723886,3.1255839417319717,1.2264681411415594
1258,2026-01-05T06:10:01.625Z,EME2000,6371095.781417356,7427946.533685276,0.00025821550871278225,1.5533910221509093,6.275597905049314,3.1270207548723867,1.285947964789656
1259,2026-01-05T06:13:20Z,EME2000,6371091.0955906045,7427942.891603805,0.00025701714202805507,1.55339080769408,6.275592739822954,3.125814219901315,1.4825597487020352
1260,2026-01-05T06:21:40Z,EME2000,6371059.53038418,7427918.357371414,0.00025901965310201115,1.553391279573632,6.275578904289125,3.114948961972485,1.9859333090304054
1261,2026-01-05T06:27:03.785Z,EME2000,6371109.182073282,7427956.949404879,0.0002577748802931398,1.553391231040868,6.275572179162077,3.1322133658905806,2.2876024073666668
1262,2026-01-05T06:30:00Z,EME2000,6371155.202864182,7427992.719214319,0.0002539747310161933,1.5533905227857276,6.275569243616053,3.140777039498392,2.4526157230489463
1263,2026-01-05T06:38:20Z,EME2000,6371231.2308299625,7428051.812009385,0.00024400166421052668,1.5533889867498298,6.27555989335539,3.1157004741578787,2.9702172660132877
1264,2026-01-05T06:46:40Z,EME2000,6371141.751780956,7427982.264325031,0.0002554377339251858,1.5533918430773497,6.275549884493193,3.088453232039938,3.489986531277048
1265,2026-01-05T06:53:43.669Z,EME2000,6371060.9441629,7427919.456239658,0.0002608338866701005,1.5533942444713968,6.275542439718428,3.1061575010927283,3.889605554440336
1266,2026-01-05T06:55:00Z,EME2000,6371052.275855606,7427912.718742972,0.0002605604630679426,1.5533944329000573,6.275541045732125,3.1073095584886774,3.9636410237504185
1267,2026-01-05T07:03:20Z,EME2000,6371035.384708346,7427899.58998312,0.0002584126364039994,1.5533943115369977,6.275530343096241,3.088751616868324,4.474713423243945
1268,2026-01-05T07:08:40.077Z,EME2000,6371085.130245528,7427938.255009245,0.0002614422968206802,1.553394269623286,6.275523862641948,3.0615945123314994,4.8171589213823935
1269,2026-01-05T07:11:10.703Z,EME2000,6371123.512068732,7427968.087449694,0.0002650245449565922,1.553394168637995,6.275521707384605,3.0509968849832863,4.976129661234853
1270,2026-01-05T07:11:40Z,EME2000,6371131.361056649,7427974.188102604,0.0002658566415654534,1.5533941203146033,6.275521360535886,3.049540630716633,5.006445443528841
1271,2026-01-05T07:20:00Z,EME2000,6371221.561581968,7428044.296591967,0.00027883115254652814,1.5533910449395654,6.2755171778848835,3.066751657062145,5.481764832266139
1272,2026-01-05T07:20:17.706Z,EME2000,6371221.879639142,7428044.543801782,0.0002790184986134209,1.5533908610298972,6.275517031224243,3.06852410766348,5.4974335940642085
1273,2026-01-05T07:28:20Z,EME2000,6371151.873519818,7427990.1314734705,0.0002744133949658625,1.5533847916550831,6.275511506348678,3.109604616427802,5.9314337597295985
1274,2026-01-05T07:29:19.033Z,EME2000,6371138.093053036,7427979.420568003,0.00027317761636096627,1.5533840265586683,6.275510576345042,3.1112944758902508,5.98789250040563
1275,2026-01-05T07:36:40Z,EME2000,6371062.835977937,7427920.92666446,0.00026718354236175413,1.5533803497219312,6.275502083102221,3.1024596872494326,0.14790035207225932
1276,2026-01-05T07:43:30.806Z,EME2000,6371036.391589614,7427900.372588803,0.00026723146999364875,1.5533805544062198,6.275493771234901,3.0826732784260207,0.5723338159974923
