,utcTime,frame,isInsolating,q0,q1,q2,q3,mass,X,Y,Z,Vx,Vy,Vz
655,2026-01-03T05:20:55.244Z,EME2000,True,0.4297210134325355,-0.005525720410347254,-0.902917620003938,0.007006319639120896,510.0,5768943.465502647,58747.91368090556,4687372.610584225,-4619.352639728283,117.10854497765823,5678.373164432623
656,2026-01-03T05:27:03.728Z,EME2000,True,0.2597321359540651,-0.004175215903724713,-0.9656394383260507,0.007890517996030898,510.0,3728560.9165434334,97137.35954870812,6428453.271128346,-6333.01501730356,88.9749249986109,3668.0658759229855
657,2026-01-03T05:28:20Z,EME2000,True,0.2232921474145554,-0.0038772470203728687,-0.97471067975468,0.008042053886240675,510.0,3235494.938348737,103643.91999928017,6689830.809053299,-6590.12269869145,81.56096542031062,3182.595381730483
658,2026-01-03T05:36:40Z,EME2000,True,-0.020996321638174515,-0.001809696657107889,-0.999739654380221,0.008746595645836302,510.0,-311726.86376765906,130521.10525674115,7423216.3347490495,-7311.661268706204,23.781055128641192,-308.1179023575614
659,2026-01-03T05:39:01.273Z,EME2000,True,-0.09043805799114361,-0.0012001869786962861,-0.9958620255601555,0.008851173099134819,510.0,-1338347.0437567802,132612.61326402216,7308149.415867407,-7198.79498415865,5.78015886201926,-1318.290411708856
660,2026-01-03T05:45:00Z,EME2000,True,-0.26405191184975674,0.00036717988022533444,-0.9644671171804534,0.00892372708286362,510.0,-3785060.352484728,126474.81557014669,6393781.805556684,-6300.272493619649,-39.65281714183381,-3726.921092977788
661,2026-01-03T05:47:38.487Z,EME2000,True,-0.33846028114982757,0.0010592583711425297,-0.9409383025366217,0.00886717966344423,510.0,-4733582.585443973,118680.83864922354,5727718.946180741,-5645.113409927361,-58.504967601073204,-4661.3956519483345
662,2026-01-03T05:53:20Z,EME2000,True,-0.4912368755530709,0.002524515721702701,-0.8709802713974794,0.008563045813301001,510.0,-6360222.666977796,92429.24659447148,3844160.064235718,-3790.4876468154457,-93.79052486487026,-6265.290849520279
663,2026-01-03T05:56:08.919Z,EME2000,True,-0.561939584025465,0.0032262927290218463,-0.8271301140858673,0.008322818802203041,510.0,-6909671.151842679,75382.17229566505,2737483.337594696,-2699.846293758953,-107.58284803229569,-6807.504392323786
664,2026-01-03T06:01:40Z,EME2000,True,-0.6888135681049459,0.004534342244504226,-0.724883580291636,0.007687857863040996,510.0,-7423114.898897919,36413.36177415772,378730.42316237785,-373.9367195321675,-125.73079539514319,-7314.353301390043
665,2026-01-03T06:05:12.110Z,EME2000,True,-0.7606786381921413,0.005312168702562016,-0.6490672790687322,0.007173388609120125,510.0,-7340164.751896463,9144.678339521637,-1169673.7339946348,1153.2011630894472,-130.45081196329448,-7232.329062705813
666,2026-01-03T06:10:00Z,EME2000,True,-0.8448003748125257,0.0062746136378428845,-0.5350071061960753,0.006352342875929132,510.0,-6719068.353896481,-28276.399327060088,-3177010.0366750355,3132.3626434743646,-127.7710014384031,-6618.985530487814
667,2026-01-03T06:14:01.621Z,EME2000,True,-0.9023589927104291,0.006986422100560431,-0.43089264057381255,0.0055651127733156005,510.0,-5779873.622006983,-58061.93310569845,-4671399.35113473,4604.739576851711,-117.61273262036931,-5692.258403122754
